FIPS,EP_POV150,EP_AFAM,EP_HISP,EP_ASIAN,RISK_SCORE,HWAV_RISKS
48395,25.8,19.8,21.2,0.5,39.86636971,61.18358256
48397,7.8,6.6,18.1,2.8,79.82818963,92.80941775
48399,25.3,2.4,34.5,0.1,21.9853643,52.75214763
48401,22.5,16.3,17.1,0.5,65.03340757,84.50524976
48403,32.7,5.5,4.7,0.2,26.88514158,62.29716831
48405,36.2,21.9,7.4,0.0,22.71714922,57.17467388
48407,27.8,9.2,13.5,0.1,76.39198218,0.0
48409,28.3,1.5,58.1,0.9,89.15049316,19.2173083
48411,29.7,1.5,30.5,0.1,13.93573019,49.69774101
48413,25.6,1.6,53.5,0.0,13.84027999,29.33503023
48415,27.1,3.9,41.1,0.8,59.81546293,51.89309577
48417,18.5,0.2,11.7,0.4,25.03977092,41.36175628
48419,34.3,18.5,18.4,0.4,72.41489023,80.4327076
48421,17.8,0.1,43.6,1.1,37.8937321,0.0
48423,23.4,16.9,19.7,1.6,63.12440344,94.30480433
48425,21.5,1.1,18.2,0.6,30.41679924,51.98854598
48427,50.7,0.0,98.9,0.0,82.81896277,71.71492205
48429,28.0,3.0,24.2,0.4,21.73083042,62.58351893
48431,20.8,0.0,38.1,0.0,5.504295259,25.00795418
48433,26.7,1.8,24.2,0.0,9.576837416,0.0
48435,22.7,0.1,68.2,0.0,39.93000318,35.73019408
48437,43.2,6.8,44.4,0.1,56.95195673,0.0
48439,20.1,16.3,29.0,5.5,98.82278078,99.74546612
48441,24.4,7.5,24.8,2.2,84.12344893,91.40948139
48443,28.3,1.6,50.3,0.0,0.890868597,20.45816099
48445,39.7,2.3,55.5,0.0,45.40248171,38.43461661
48447,28.9,1.1,12.1,0.0,6.363347121,27.39420935
48449,31.1,9.1,43.6,0.7,68.31053134,72.19217308
48451,21.4,3.9,40.5,1.3,78.71460388,95.32293987
48453,17.9,7.9,33.6,6.7,96.88195991,97.99554566
48455,31.1,8.6,10.4,0.1,50.36589246,0.0
48457,28.0,10.5,8.0,0.4,73.08304168,47.05695196
48459,27.4,8.0,8.7,0.4,70.5058861,74.89659561
48461,19.4,4.7,54.2,0.8,8.845052498,25.96245625
48463,33.8,0.4,71.9,0.8,70.85587019,60.10181355
48465,36.2,1.3,82.2,0.7,79.60547248,89.02322622
48467,23.6,2.9,11.3,0.4,64.68342348,86.73242125
48469,24.3,5.7,47.3,1.2,91.95036589,17.2446707
48471,32.2,22.9,18.1,1.3,80.49634108,0.0
48473,21.4,24.2,30.4,1.1,79.76455616,0.0
48475,24.8,4.8,54.3,0.5,9.48138721,34.68024181
48477,20.8,17.1,16.3,1.6,72.76487432,0.0
48479,38.1,0.3,95.5,0.5,73.27394209,80.65542475
48481,28.3,12.6,41.8,0.4,89.88227808,31.62583519
48483,30.0,2.7,25.8,0.0,53.51574928,0.0
48485,27.1,10.0,19.5,2.0,82.46897868,94.68660515
48487,40.6,9.1,29.7,1.1,52.17944639,69.07413299
48489,43.2,0.7,88.2,0.0,84.88705059,50.01590837
48491,11.2,6.1,24.6,7.1,87.43238944,97.00922685
48493,17.1,1.1,40.1,0.5,76.5828826,65.8606427
48495,17.8,2.9,61.5,0.0,2.577155584,31.53038498
48497,19.5,1.2,19.6,0.4,79.06458797,95.16385619
48499,21.4,4.8,10.2,0.6,36.68469615,76.45561565
48501,20.2,0.2,67.0,0.3,48.90232262,30.22589882
48503,24.9,1.8,19.0,0.2,50.23862552,84.5370665
48505,46.2,0.0,94.6,1.2,22.8762329,38.72096723
48507,55.0,0.7,93.9,0.0,43.46166083,30.06681514
49001,11.5,0.0,12.0,0.3,10.59497296,29.27139675
49003,18.2,0.5,9.5,0.7,76.48743239,76.48743239
49005,25.7,0.7,10.7,2.0,86.19153675,86.76423799
49007,26.3,1.0,13.4,0.0,20.58542794,79.51002227
49009,4.6,0.2,2.4,0.0,0.349984092,0.0
49011,10.4,1.2,9.9,1.7,93.79573656,96.6910595
49013,23.0,0.2,8.2,0.3,20.71269488,63.47438753
49015,20.9,0.1,6.3,1.0,13.39484569,62.48806872
49017,25.0,0.0,6.2,0.1,19.94909322,69.48775056
49019,20.4,0.4,10.3,1.9,13.29939548,51.16131085
49021,31.1,0.6,9.1,0.9,84.60069997,53.42029908
49023,19.1,0.4,5.5,0.0,55.07476933,30.95768374
49025,22.1,0.0,4.8,0.5,21.15812918,72.54215717
49027,22.9,0.3,12.7,1.3,26.69424117,34.87114222
49029,7.6,0.8,2.9,0.0,9.226853325,0.0
49031,35.7,0.2,3.3,0.0,1.909004136,0.0
49033,17.6,0.0,9.6,0.0,5.822462615,0.0
49035,15.5,1.8,18.5,4.1,98.95004773,94.62297168
49037,32.7,0.2,5.9,0.6,5.854279351,36.49379574
49039,25.8,0.7,9.5,0.8,49.5068406,67.19694559
49041,23.6,0.6,5.2,0.3,27.83964365,86.89150493
49043,8.2,0.6,11.2,1.7,69.36048361,0.0
49045,14.8,0.6,12.7,0.7,77.69646834,60.51543112
49047,26.0,0.5,8.5,0.8,9.831371301,72.25580655
49049,17.7,0.6,11.9,1.4,96.81832644,98.98186446
49051,9.7,0.3,13.6,0.9,44.38434617,0.0
49053,19.1,0.6,10.6,0.9,95.70474069,97.83646198
49055,21.9,0.1,6.2,0.1,2.481705377,27.29875915
49057,15.3,0.9,18.4,1.2,94.20935412,95.51384028
50001,13.4,1.0,2.4,1.9,16.09926822,26.98059179
50003,19.6,0.8,2.1,0.9,18.89914095,19.79000955
50005,21.1,0.6,1.7,0.3,22.84441616,0.0
50007,17.3,2.5,2.4,3.8,39.10276806,39.07095132
50009,24.8,0.7,1.4,0.4,3.054406618,0.0
50011,16.3,0.4,1.7,0.7,27.10785873,23.3216672
50013,11.8,0.9,2.0,0.5,1.08176901,19.85364302
50015,19.0,0.9,1.9,0.3,12.63124403,17.91282214
50017,18.1,0.4,1.4,0.4,19.88545975,18.58097359
50019,22.2,0.7,1.5,0.2,26.56697423,0.0
50021,18.3,0.7,1.5,0.8,45.59338212,57.39739103
50023,18.2,0.8,2.0,0.9,56.76105632,0.0
50025,23.4,1.1,2.4,1.2,48.615972,25.07158766
50027,16.9,0.7,1.8,1.0,56.92013999,31.2758511
51001,32.3,28.8,8.8,0.7,89.56411072,53.2612154
51003,11.9,9.1,5.8,5.4,64.39707286,51.70219535
51005,23.5,5.3,1.5,0.1,14.15844734,0.0
51007,21.2,22.1,3.1,0.0,9.417753738,41.90264079
51009,20.2,18.1,2.5,0.7,10.37225581,18.77187401
51011,20.9,18.9,1.8,0.2,4.963410754,28.03054407
51013,10.4,8.9,15.4,10.3,73.91027681,76.32834871
51015,16.2,4.2,3.0,0.6,43.93891187,66.97422844
51017,32.1,4.8,0.8,0.4,4.358892778,18.80369074
51019,14.3,6.7,2.4,1.2,27.13967547,17.18103723
51021,18.2,3.9,0.8,0.2,1.495386573,0.0
51023,12.6,2.8,1.8,0.7,8.399618199,0.0
51025,30.1,54.0,2.4,0.2,28.53961184,44.19344575
51027,38.3,2.5,0.8,0.3,46.80241807,0.0
51029,28.6,32.3,2.4,0.1,13.20394528,31.43493478
51031,23.7,14.1,2.7,0.9,20.33089405,18.07190582
51033,12.9,26.5,5.0,0.6,15.52656697,51.06586064
51035,24.9,0.5,3.7,0.0,8.113267579,0.0
51036,19.7,43.8,1.9,0.9,13.55392937,30.54406618
51037,33.2,27.8,2.3,0.4,12.28125994,29.78046452
51041,11.5,22.6,9.1,3.4,88.60960865,89.08685969
51043,11.0,4.9,5.8,1.5,10.34043907,47.1842189
51045,15.2,0.0,0.0,0.0,0.572701241,0.0
51047,14.2,12.8,11.2,1.6,43.4298441,58.25644289
51049,17.3,32.6,1.1,1.0,8.335984728,34.29844098
51051,36.6,0.6,1.0,0.1,19.1218581,0.0
51053,16.5,31.8,3.6,0.9,24.11708559,49.22048998
51057,27.1,39.0,3.8,0.6,60.83359847,38.30734967
51059,10.0,9.5,16.2,19.7,94.59115495,92.07763283
51061,9.0,7.2,8.6,1.8,47.7251034,77.41011772
51063,20.5,1.6,2.9,0.3,3.245307031,0.0
51065,10.0,14.4,3.6,0.7,13.26757875,45.94336621
51067,23.6,7.8,2.8,0.6,13.17212854,17.75373847
51069,11.0,3.8,9.0,1.5,51.28857779,79.41457206
51071,19.1,1.8,1.8,0.5,7.063315304,0.0
51073,11.9,9.7,3.7,0.8,65.38339166,58.001909
51075,8.7,14.7,2.9,1.5,12.53579383,45.11613108
51077,28.4,5.3,3.6,1.0,4.48615972,0.0
51079,17.2,6.6,6.0,2.1,13.1403118,54.152084
51081,24.1,57.5,2.5,0.1,18.35825644,44.32071269
51083,25.6,34.4,2.1,0.7,43.81164493,38.75278396
51085,8.7,8.6,3.1,1.6,56.66560611,67.67419663
51087,14.5,29.4,5.8,9.0,78.61915367,88.06872415
51089,31.3,22.3,5.6,0.6,49.09322304,18.48552339
51091,17.3,0.0,0.0,3.6,0.50906777,18.42188991
51093,15.7,22.6,3.5,0.9,71.46038816,61.40629971
51095,10.2,12.5,5.9,2.8,77.50556793,69.23321667
51097,17.1,28.0,3.4,0.0,36.23926185,28.09417754
51099,11.8,16.5,5.6,1.0,47.75692014,46.96150175
51101,12.9,15.1,2.7,1.4,35.15749284,39.6754693
51103,21.9,27.8,0.9,1.0,66.08335985,37.32103086
51105,39.0,3.7,2.0,0.3,21.06267897,0.0
51107,6.3,7.4,13.6,19.1,78.20553611,78.20553611
51109,19.8,14.1,3.1,0.5,37.3528476,54.12026726
51111,29.5,33.7,5.2,0.5,19.47184219,37.95736557
51113,18.6,9.1,2.9,1.0,15.78110086,50.27044225
51115,14.6,8.2,2.7,0.5,60.89723194,32.86668788
51117,24.9,34.2,3.0,0.9,51.03404391,50.90677696
51119,17.3,14.9,1.6,0.7,62.29716831,36.461979
51121,28.0,4.1,3.3,6.6,26.40789055,0.0
51125,15.8,12.9,4.4,0.3,10.21317213,30.89405027
51127,8.7,12.8,3.5,1.1,34.42570792,44.00254534
51131,25.8,33.0,8.9,1.1,73.46484251,38.05281578
51133,19.6,26.4,1.4,0.1,71.39675469,36.33471206
51135,27.0,40.4,4.6,0.4,21.03086223,43.81164493
51137,16.4,12.7,5.2,1.4,48.55233853,55.99745466
51139,20.9,1.2,2.1,0.5,28.09417754,40.24817054
51141,21.4,5.4,3.1,0.4,9.099586382,0.0
51143,26.1,20.1,2.7,0.4,46.57970092,37.22558066
51145,7.8,9.4,2.3,0.2,10.56315622,45.49793191
51147,32.4,31.5,3.0,0.7,20.45816099,46.26153357
51149,15.2,30.5,8.4,1.5,51.22494432,60.13363029
51153,11.4,20.4,23.9,9.3,85.74610245,71.55583837
51155,20.7,4.5,1.8,0.7,9.608654152,0.0
51157,14.2,4.5,3.9,0.2,6.236080178,36.84377983
51159,29.6,27.0,7.2,0.3,43.01622654,36.20744512
51161,13.3,5.9,3.2,3.4,35.76201082,0.0
51163,22.5,2.9,2.0,1.1,15.87655107,17.53102132
51165,15.7,2.3,7.2,0.7,61.02449889,63.60165447
51167,31.4,0.9,0.7,0.0,7.222398982,0.0
51169,26.9,0.7,1.4,0.1,10.05408845,0.0
51171,22.8,1.6,7.4,0.9,57.42920776,47.69328667
51173,30.4,2.2,2.1,0.6,15.08113268,0.0
51175,18.4,33.0,1.9,0.4,50.42952593,48.23417117
51177,12.0,15.9,10.2,2.5,55.64747057,51.8294623
51179,8.7,17.5,13.4,3.3,73.05122494,51.32039453
51181,23.7,43.1,2.6,0.0,40.34362074,32.10308622
51183,21.5,55.5,3.2,0.6,16.32198536,39.99363665
51185,27.8,3.2,1.1,0.7,52.24307986,0.0
51187,17.0,4.0,4.9,1.2,39.73910277,54.50206809
51191,21.4,1.3,1.5,0.5,18.70824053,0.0
51193,22.4,25.0,6.5,0.7,65.4152084,43.39802736
51195,32.3,5.5,1.3,0.5,43.23894368,0.0
51197,23.1,2.0,1.3,1.0,8.495068406,0.0
51199,9.1,13.0,6.8,5.6,81.57811009,65.79700923
51510,14.8,21.3,16.4,6.6,69.83773465,88.3868915
51520,36.9,7.1,0.5,0.2,3.786191537,0.0
51530,34.3,6.0,1.4,0.4,1.145402482,18.35825644
51540,30.8,18.5,5.6,7.0,26.82150811,58.38370983
51550,12.8,29.0,6.5,3.3,90.58224626,89.94591155
51570,17.1,15.7,6.3,3.7,11.89945912,42.76169265
51580,25.2,12.5,2.7,1.1,1.431753102,0.0
51590,37.0,48.5,4.5,1.3,60.35634744,33.82118995
51595,43.5,59.5,6.3,0.0,13.42666242,35.63474388
51600,13.4,5.1,17.3,18.5,25.58065542,52.97486478
51610,3.7,4.6,10.6,9.9,15.49475024,56.15653834
51620,28.2,54.6,3.0,2.3,18.07190582,37.8937321
51630,19.5,18.4,11.1,3.8,21.85809736,55.71110404
51640,39.9,6.6,19.0,0.3,6.426980592,0.0
51650,23.0,49.3,6.1,2.2,87.87782374,80.81450843
51660,37.8,6.9,20.0,3.4,34.23480751,44.63888005
51670,37.0,42.3,8.4,1.4,39.42093541,52.62488069
51678,27.7,6.3,5.6,5.0,1.686286987,18.29462297
51680,27.2,28.2,4.4,2.4,44.12981228,19.18549157
51683,15.5,12.6,37.2,5.6,41.61629017,67.61056316
51685,15.7,14.0,40.1,11.3,12.09035953,52.49761374
51690,38.0,45.4,6.2,1.1,9.640470888,18.6764238
51700,24.0,40.0,9.4,3.2,90.07317849,86.28698696
51710,26.6,40.1,8.4,3.6,91.50493159,85.55520204
51720,42.5,5.1,0.0,0.0,1.781737194,0.0
51730,35.8,76.3,4.9,1.0,37.70283169,61.2153993
51735,9.1,1.5,2.9,2.2,30.51224944,35.53929367
51740,25.6,52.0,4.7,1.6,83.83709831,76.90104995
51750,50.0,9.7,3.0,1.6,3.340757238,0.0
51760,30.7,45.8,7.1,2.1,73.24212536,80.3372574
51770,31.6,28.6,6.4,3.2,45.94336621,0.0
51775,15.8,6.5,3.4,1.8,16.48106904,0.0
51790,20.7,10.7,3.4,1.4,15.74928412,33.50302259
51800,15.9,40.7,4.5,2.1,80.81450843,75.72383073
51810,12.7,18.3,8.4,7.0,88.19599109,90.51861279
51820,26.3,12.0,8.6,1.7,17.81737194,32.35762011
51830,22.6,15.2,7.2,6.6,37.76646516,44.09799555
51840,23.6,9.9,17.8,1.9,27.1714922,50.4931594
53001,34.5,0.4,63.9,0.7,39.83455297,92.26853325
53003,26.2,0.5,4.2,1.0,9.25867006,63.12440344
53005,17.9,1.6,22.3,2.8,87.24148902,98.6636971
53007,19.9,0.3,28.1,0.8,86.92332167,97.07286032
53009,21.9,0.9,6.7,1.4,87.49602291,20.90359529
53011,15.2,1.7,10.0,4.7,95.83200764,65.73337576
53013,16.1,1.3,8.1,1.3,3.595291123,62.86986955
53015,20.8,0.8,9.3,1.1,92.14126631,57.36557429
53017,20.4,0.4,32.0,0.6,63.538021,95.38657334
53019,31.5,0.2,4.9,0.3,55.99745466,45.37066497
53021,23.4,1.8,53.2,2.0,68.46961502,97.74101177
53023,13.1,0.0,1.4,4.0,0.827235126,28.53961184
53025,27.1,1.0,42.0,0.9,80.97359211,98.02736239
53027,24.1,1.2,10.2,1.4,94.9093223,22.68533248
53029,14.2,2.6,8.1,4.6,82.56442889,20.80814508
53031,19.4,0.6,3.8,1.7,60.64269806,20.77632835
53033,13.0,6.4,9.8,18.2,99.65001591,80.20999045
53035,14.3,2.5,8.0,4.8,94.52752148,78.52370347
53037,24.5,1.0,9.0,1.3,84.44161629,36.97104677
53039,27.4,1.2,12.0,0.5,65.09704104,27.48965956
53041,23.9,0.5,10.7,1.0,92.17308304,48.74323894
53043,20.3,0.5,3.5,0.7,37.51193128,76.96468342
53045,21.5,0.6,10.2,1.1,84.66433344,32.54852052
53047,33.0,0.1,20.4,0.6,85.077951,77.66465161
53049,22.6,0.6,10.0,1.8,81.03722558,21.22176265
53051,19.3,0.2,4.0,0.9,6.87241489,47.91600382
53053,15.4,6.7,11.3,6.3,98.72733058,93.85937003
53055,16.9,0.7,6.5,1.5,41.58447343,19.6627426
53057,17.7,0.6,18.6,1.8,89.11867642,33.88482342
53059,19.9,0.5,6.6,1.3,69.99681833,22.01718104
53061,12.2,3.2,10.5,11.3,97.90009545,78.04645243
53063,21.2,1.7,6.0,2.2,81.3235762,96.46834235
53065,22.4,0.4,3.8,0.7,43.55711104,67.70601336
53067,16.7,2.9,9.3,5.7,96.21380846,66.56061088
53069,17.3,1.2,7.5,1.7,45.72064906,19.98090996
53071,19.8,1.7,21.6,1.8,70.76041998,96.02290805
53073,20.9,0.9,9.7,4.0,90.93223035,40.18453707
53075,37.2,1.9,6.4,8.4,23.83073497,73.52847598
53077,30.3,0.9,49.9,0.9,93.22303532,78.96913777
54001,30.5,1.0,1.3,0.3,5.058860961,0.0
54003,18.4,7.6,4.6,1.1,59.84727967,67.26057906
54005,29.2,0.7,0.2,0.0,22.20808145,24.40343621
54007,34.3,0.7,0.2,0.0,6.808781419,21.95354757
54009,21.7,1.6,0.9,0.6,20.74451161,30.51224944
54011,33.8,4.5,1.4,1.1,40.1209036,58.47916004
54013,35.6,0.0,0.0,0.0,4.740693605,21.76264715
54015,38.5,0.1,0.1,0.0,10.02227171,21.25357938
54017,26.7,1.2,0.5,1.0,4.104358893,22.27171492
54019,31.6,5.0,1.2,0.0,24.7534203,0.0
54021,25.4,11.5,4.2,1.2,5.377028317,22.58988228
54023,25.8,1.6,0.7,0.3,14.22208081,0.0
54025,29.6,2.9,1.9,0.7,44.95704741,0.0
54027,21.4,1.2,1.5,0.2,19.69455934,19.28094178
54029,24.7,2.2,1.5,0.5,27.77601018,35.5711104
54031,25.3,5.2,0.9,2.8,31.75310213,18.83550748
54033,24.4,1.5,1.7,0.6,30.16226535,26.50334076
54035,25.8,0.3,0.9,0.3,15.33566656,34.99840916
54037,14.8,5.8,5.9,1.4,44.89341394,62.5517022
54039,26.6,6.9,1.1,1.2,79.57365574,64.26980592
54041,28.7,0.2,1.2,0.4,5.695195673,21.12631244
54043,34.4,0.7,0.6,0.3,29.62138085,31.30766783
54045,38.8,1.6,1.0,0.1,64.30162265,28.34871142
54047,48.1,7.9,1.4,0.1,63.91982183,0.0
54049,27.0,3.5,1.3,0.6,31.21221763,36.65287941
54051,26.6,0.7,1.0,0.4,25.67610563,36.81196309
54053,26.5,0.3,0.7,1.1,12.21762647,34.39389119
54055,34.5,5.9,1.2,0.5,44.22526249,0.0
54057,21.4,3.3,1.0,0.3,17.14922049,19.31275851
54059,40.1,1.9,0.3,0.2,50.30225899,26.34425708
54061,28.2,3.6,2.2,3.4,38.46643334,39.16640153
54063,25.6,1.1,1.1,0.0,6.267896914,0.0
54065,19.7,0.5,1.6,0.0,11.58129176,27.076042
54067,29.6,0.7,0.5,0.4,22.97168311,0.0
54069,24.7,3.7,1.2,0.5,54.12026726,42.50715877
54071,24.1,3.7,0.9,0.0,14.09481387,18.93095768
54073,21.7,0.2,3.0,0.0,2.736239262,23.89436844
54075,33.1,0.3,0.3,0.1,2.704422526,0.0
54077,22.2,4.8,1.5,0.2,11.32675787,0.0
54079,18.3,0.8,1.2,0.7,25.35793828,47.56601973
54081,32.4,7.2,1.6,0.7,57.33375756,0.0
54083,27.6,1.9,1.0,0.6,12.40852689,0.0
54085,27.3,0.5,0.0,0.4,2.89532294,22.90804963
54087,36.0,0.1,1.2,0.1,18.74005727,26.15335667
54089,31.4,4.2,2.0,0.0,5.154311168,0.0
54091,27.0,0.9,1.0,0.1,4.167992364,20.96722876
54093,19.1,0.3,0.6,0.2,2.290804963,0.0
54095,24.3,0.1,0.5,0.3,3.499840916,23.73528476
54097,33.2,1.9,1.4,0.1,5.631562202,0.0
54099,30.8,0.6,0.7,0.3,34.99840916,43.77982819
54101,40.4,0.0,0.1,0.0,9.035952911,0.0
54103,29.6,0.8,1.0,0.0,24.62615336,28.63506204
54105,36.8,1.4,0.3,0.0,2.09990455,21.31721285
54107,25.8,1.4,1.2,0.4,27.58510977,54.53388482
54109,32.5,1.1,0.4,0.3,30.92586701,0.0
55001,22.5,2.6,4.1,0.7,36.14381164,70.47406936
55003,29.2,0.8,3.0,0.6,3.658924594,33.31212218
55005,23.2,1.4,2.6,0.6,62.86986955,80.40089087
55007,20.7,0.3,2.2,0.5,4.613426662,37.16194718
55009,16.6,2.5,9.0,3.1,78.11008591,64.77887369
55011,16.2,0.6,2.3,0.0,15.3674833,47.15240216
55013,23.3,0.6,2.0,0.4,17.53102132,43.46166083
55015,11.0,0.9,4.4,2.4,47.69328667,72.79669106
55017,18.8,1.5,1.8,1.4,50.62042634,71.87400573
55019,23.6,0.2,5.1,0.3,38.65733376,65.44702514
55021,13.6,1.7,3.6,0.8,67.54692969,89.59592746
55023,21.9,1.9,1.7,0.5,66.11517658,73.24212536
55025,15.8,4.7,6.5,5.9,90.74132994,96.62742603
55027,15.1,2.7,5.0,0.6,67.35602927,88.25962456
55029,14.1,0.4,3.3,0.5,18.29462297,0.0
55031,19.6,1.2,1.7,1.2,21.79446389,54.56570156
55033,22.2,0.6,2.0,3.0,60.99268215,71.26948775
55035,18.7,1.1,2.6,3.8,65.31975819,77.44193446
55037,20.0,0.6,0.4,0.0,0.986318804,18.00827235
55039,14.4,1.4,5.4,1.2,70.53770283,81.64174356
55041,25.4,1.0,2.7,0.5,3.149856825,18.51734012
55043,24.8,1.5,1.8,1.0,61.75628381,71.4922049
55045,15.5,0.5,3.2,0.3,46.32516704,63.02895323
55047,21.6,0.9,5.1,0.3,41.80719058,68.02418072
55049,13.9,0.8,1.9,0.7,37.22558066,70.88768692
55051,23.6,0.2,1.4,0.4,2.672605791,24.24435253
55053,22.8,2.0,3.6,0.5,27.36239262,55.96563793
55055,14.5,0.7,7.2,0.5,75.59656379,87.846007
55057,24.4,2.3,3.2,0.5,47.21603563,77.95100223
55059,19.2,6.7,13.5,1.6,78.39643653,91.02768056
55061,12.5,0.7,3.2,0.4,13.0448616,37.03468024
55063,18.8,1.6,2.0,4.3,73.68755966,88.70505886
55065,20.4,0.6,4.1,0.4,33.75755647,52.8157811
55067,22.8,0.7,2.2,0.2,16.38561884,17.43557111
55069,17.8,0.7,1.9,0.3,11.93127585,0.0
55071,16.4,1.1,4.3,2.7,57.77919185,79.70092269
55073,16.2,0.5,2.9,5.4,61.56538339,74.73751193
55075,21.0,0.7,1.9,0.3,21.41266306,27.93509386
55077,18.6,0.6,3.6,0.5,24.37161947,69.6150175
55078,34.8,0.2,7.2,0.2,2.227171492,24.81705377
55079,28.4,25.9,15.4,4.4,93.76391982,99.33184855
55081,19.7,1.8,4.8,0.8,62.13808463,85.30066815
55083,15.7,0.3,2.0,0.3,26.78969138,26.6306077
55085,16.0,0.5,1.6,0.4,17.91282214,0.0
55087,13.3,1.4,4.4,3.4,70.31498568,87.68692332
55089,9.8,1.4,3.1,2.1,49.66592428,69.83773465
55091,17.5,0.3,2.1,0.4,14.54024817,38.40279987
55093,13.2,0.7,2.3,1.0,68.94686605,74.61024499
55095,17.0,0.4,1.9,0.4,57.07922367,69.51956729
55097,18.7,0.7,3.4,3.1,58.60642698,63.82437162
55099,23.5,0.5,1.9,0.6,8.240534521,30.41679924
55101,20.9,11.1,13.7,1.3,75.21476297,86.8596882
55103,22.9,0.6,2.5,0.7,25.16703786,72.86032453
55105,20.7,4.6,9.0,1.1,81.25994273,84.95068406
55107,24.6,0.6,2.0,0.1,11.07222399,43.49347757
55109,9.2,0.7,2.5,0.9,76.10563156,79.47820554
55111,16.5,0.7,5.3,0.5,59.62456252,80.59179128
55113,25.3,0.4,2.8,0.5,7.413299395,35.06204263
55115,19.4,0.4,3.0,0.4,38.21189946,56.95195673
55117,14.2,2.0,6.6,5.9,65.57429208,64.87432389
55119,19.9,0.0,2.3,0.4,18.10372256,51.79764556
55121,16.1,0.4,8.7,0.4,51.19312759,63.63347121
55123,24.6,0.2,1.6,0.3,51.12949411,69.13776647
55125,19.4,0.4,2.6,0.6,7.795100223,0.0
55127,16.2,0.7,11.2,0.8,70.09226853,85.93700286
55129,22.4,0.3,1.8,0.5,7.476932867,38.08463252
55131,8.9,1.3,3.3,1.4,71.26948775,83.77346484
55133,8.6,1.5,4.9,3.7,85.55520204,84.9825008
55135,16.7,0.6,3.2,0.5,47.6296532,60.2290805
55137,18.9,1.6,6.5,0.4,43.36621063,61.59720013
55139,18.8,2.3,4.2,2.9,78.23735285,76.5828826
55141,18.8,0.8,3.2,2.1,60.48361438,65.19249125
56001,28.8,1.0,9.7,3.2,42.82532612,0.0
56003,20.6,0.3,9.2,0.6,6.395163856,18.54915686
56005,17.9,0.8,8.6,0.1,54.85205218,18.2309895
56007,21.8,1.1,18.4,0.8,10.88132358,0.0
56009,15.5,0.0,8.3,0.1,18.93095768,0.0
56011,14.3,0.0,2.4,0.2,13.90391346,0.0
56013,23.4,0.5,7.3,0.2,53.48393255,0.0
56015,18.4,0.3,10.8,0.8,26.24880687,0.0
56017,25.3,0.0,3.1,0.0,4.581609927,0.0
56019,24.8,0.6,4.8,1.5,6.649697741,18.89914095
56021,15.2,1.7,15.1,1.1,80.59179128,0.0
56023,14.4,0.1,4.7,0.4,69.07413299,0.0
56025,16.9,1.0,8.7,0.5,40.6617881,0.0
56027,36.1,0.8,6.3,0.0,4.008908686,0.0
56029,12.4,0.7,5.7,0.6,26.43970729,19.1218581
56031,17.6,0.1,8.3,0.7,9.672287623,0.0
56033,15.1,0.1,4.4,0.7,25.99427299,74.3557111
56035,12.8,0.0,7.3,0.0,44.98886414,0.0
56037,18.0,1.1,16.0,0.7,6.617881005,0.0
56039,11.9,0.7,14.8,1.4,68.50143175,0.0
56041,18.2,0.3,9.5,0.2,21.69901368,0.0
56043,19.2,0.0,14.3,0.0,2.513522113,0.0
56045,20.3,0.6,1.9,1.6,16.64015272,0.0
60010,0.0,0.0,0.0,0.0,0.0,0.0
60020,0.0,0.0,0.0,0.0,0.0,0.0
60050,0.0,0.0,0.0,0.0,0.0,0.0
66010,0.0,0.0,0.0,0.0,0.0,0.0
69100,0.0,0.0,0.0,0.0,0.0,0.0
69110,0.0,0.0,0.0,0.0,0.0,0.0
69120,0.0,0.0,0.0,0.0,0.0,0.0
72001,0.0,0.0,0.0,0.0,0.0,0.0
72003,0.0,0.0,0.0,0.0,0.0,0.0
72005,0.0,0.0,0.0,0.0,0.0,0.0
72007,0.0,0.0,0.0,0.0,0.0,0.0
72009,0.0,0.0,0.0,0.0,0.0,0.0
72011,0.0,0.0,0.0,0.0,0.0,0.0
72013,0.0,0.0,0.0,0.0,0.0,0.0
72015,0.0,0.0,0.0,0.0,0.0,0.0
72017,0.0,0.0,0.0,0.0,0.0,0.0
72019,0.0,0.0,0.0,0.0,0.0,0.0
72021,0.0,0.0,0.0,0.0,0.0,0.0
72023,0.0,0.0,0.0,0.0,0.0,0.0
72025,0.0,0.0,0.0,0.0,0.0,0.0
72027,0.0,0.0,0.0,0.0,0.0,0.0
72029,0.0,0.0,0.0,0.0,0.0,0.0
72031,0.0,0.0,0.0,0.0,0.0,0.0
72033,0.0,0.0,0.0,0.0,0.0,0.0
72035,0.0,0.0,0.0,0.0,0.0,0.0
72037,0.0,0.0,0.0,0.0,0.0,0.0
72039,0.0,0.0,0.0,0.0,0.0,0.0
72041,0.0,0.0,0.0,0.0,0.0,0.0
72043,0.0,0.0,0.0,0.0,0.0,0.0
72045,0.0,0.0,0.0,0.0,0.0,0.0
72047,0.0,0.0,0.0,0.0,0.0,0.0
72049,0.0,0.0,0.0,0.0,0.0,0.0
72051,0.0,0.0,0.0,0.0,0.0,0.0
72053,0.0,0.0,0.0,0.0,0.0,0.0
72054,0.0,0.0,0.0,0.0,0.0,0.0
72055,0.0,0.0,0.0,0.0,0.0,0.0
72057,0.0,0.0,0.0,0.0,0.0,0.0
72059,0.0,0.0,0.0,0.0,0.0,0.0
